35	146	210	143	12	
256	1168	1620	938	223	
452	1668	2204	1229	304	
338	697	896	538	151	
136	76	26	167	130	

515	527	242	79	114	
174	547	1177	1141	378	
54	694	1794	1757	553	
42	372	823	799	264	
345	243	166	167	59	

195	119	169	102	198	
151	585	875	459	56	
188	647	946	476	197	
170	164	252	237	304	
105	26	101	158	233	

