124	199	421	207	57	
191	348	845	377	49	
212	443	1039	406	102	
166	355	769	259	205	
97	155	355	135	190	

50	125	520	419	123	
26	230	955	697	132	
51	256	1217	818	260	
76	194	981	701	322	
110	104	448	439	247	

66	38	101	121	101	
66	95	134	113	141	
59	138	154	121	172	
58	136	150	90	137	
67	109	126	16	110	

