10	74	84	26	23	
27	125	181	23	26	
41	116	189	50	14	
34	78	140	59	10	
37	51	92	48	5	

25	25	31	21	54	
12	44	41	53	72	
11	87	108	63	44	
24	81	116	52	23	
23	47	76	43	32	

53	32	11	31	23	
35	24	51	26	20	
46	80	87	73	39	
26	76	92	61	42	
23	38	53	16	61	

62	117	97	35	45	
60	474	713	268	66	
20	798	1276	510	38	
18	623	1034	440	11	
33	178	329	158	28	

