6	14	28	40	62	
13	75	176	189	121	
13	224	505	472	223	
33	158	341	305	132	
18	59	81	70	13	

90	50	120	68	3	
45	124	150	38	103	
113	402	435	121	172	
118	348	378	180	197	
31	27	47	102	165	

85	53	64	137	115	
61	96	265	261	140	
20	179	435	414	152	
42	149	254	210	58	
18	104	112	21	72	

51	83	76	65	78	
94	154	180	122	37	
138	317	449	294	108	
155	281	411	245	40	
123	55	118	84	85	

